[2025-03-06 08:51:42.513] [info]  DiscordSplash.signalReady
[2025-04-03 11:01:22.724] [info]  [MessageQueue] Queueing message to be sent LogId:82
[2025-04-03 11:01:22.726] [info]  [MessageQueue] Draining message from queue LogId:82 QueueLength: 0
[2025-04-03 11:01:22.727] [info]  [MessageQueue] Draining Message Queue with:  0
[2025-04-03 11:01:23.023] [info]  [MessageQueue] Finished draining message from queue LogId:82 QueueLength: 0
[2025-04-03 11:01:25.691] [info]  [MessageQueue] Queueing message to be sent LogId:2418
[2025-04-03 11:01:25.692] [info]  [MessageQueue] Draining message from queue LogId:2418 QueueLength: 0
[2025-04-03 11:01:25.692] [info]  [MessageQueue] Draining Message Queue with:  0
[2025-04-03 11:01:25.962] [info]  [MessageQueue] Finished draining message from queue LogId:2418 QueueLength: 0
[2025-04-03 11:02:01.985] [info]  [MessageQueue] Queueing message to be sent LogId:6801
[2025-04-03 11:02:01.986] [info]  [MessageQueue] Draining message from queue LogId:6801 QueueLength: 0
[2025-04-03 11:02:01.987] [info]  [MessageQueue] Draining Message Queue with:  0
[2025-04-03 11:02:02.315] [info]  [MessageQueue] Finished draining message from queue LogId:6801 QueueLength: 0
[2025-04-03 11:02:07.054] [info]  [RunningGameStore] Running Games Changed [object Object]
[2025-04-03 11:02:07.057] [info]  [OverlayBridgeStore] updateIntendedOverlayPIDs [object Object]
[2025-04-03 11:02:12.063] [info]  [RunningGameStore] Running Games Changed [object Object]
[2025-04-03 11:02:12.064] [info]  [OverlayBridgeStore] updateIntendedOverlayPIDs [object Object]
[2025-04-03 11:02:46.075] [info]  [MessageQueue] Queueing message to be sent LogId:1366
[2025-04-03 11:02:46.075] [info]  [MessageQueue] Draining message from queue LogId:1366 QueueLength: 0
[2025-04-03 11:02:46.095] [info]  [MessageQueue] Draining Message Queue with:  0
[2025-04-03 11:02:46.451] [info]  [MessageQueue] Finished draining message from queue LogId:1366 QueueLength: 0
[2025-04-03 11:03:27.064] [info]  [MessageQueue] Queueing message to be sent LogId:2580
[2025-04-03 11:03:27.064] [info]  [MessageQueue] Draining message from queue LogId:2580 QueueLength: 0
[2025-04-03 11:03:27.065] [info]  [MessageQueue] Draining Message Queue with:  0
[2025-04-03 11:03:27.301] [info]  [MessageQueue] Finished draining message from queue LogId:2580 QueueLength: 0
[2025-04-03 11:03:52.196] [info]  [RunningGameStore] Running Games Changed [object Object]
[2025-04-03 11:03:52.200] [info]  [OverlayBridgeStore] updateIntendedOverlayPIDs [object Object]
[2025-04-03 11:04:27.304] [info]  [RunningGameStore] Running Games Changed [object Object]
[2025-04-03 11:04:27.308] [info]  [OverlayBridgeStore] updateIntendedOverlayPIDs [object Object]
[2025-04-03 11:05:12.434] [info]  [RunningGameStore] Running Games Changed [object Object]
[2025-04-03 11:05:12.438] [info]  [OverlayBridgeStore] updateIntendedOverlayPIDs [object Object]
[2025-04-03 11:05:22.463] [info]  [RunningGameStore] Running Games Changed [object Object]
[2025-04-03 11:05:22.467] [info]  [OverlayBridgeStore] updateIntendedOverlayPIDs [object Object]
[2025-04-03 11:05:27.476] [info]  [RunningGameStore] Running Games Changed [object Object]
[2025-04-03 11:05:27.481] [info]  [OverlayBridgeStore] updateIntendedOverlayPIDs [object Object]
[2025-04-03 11:05:32.487] [info]  [RunningGameStore] Running Games Changed [object Object]
[2025-04-03 11:05:32.490] [info]  [OverlayBridgeStore] updateIntendedOverlayPIDs [object Object]
[2025-04-03 11:05:47.532] [info]  [RunningGameStore] Running Games Changed [object Object]
[2025-04-03 11:05:47.534] [info]  [OverlayBridgeStore] updateIntendedOverlayPIDs [object Object]
[2025-04-03 11:07:12.786] [info]  [RunningGameStore] Running Games Changed [object Object]
[2025-04-03 11:07:12.791] [info]  [OverlayBridgeStore] updateIntendedOverlayPIDs [object Object]
[2025-04-03 11:07:27.835] [info]  [RunningGameStore] Running Games Changed [object Object]
[2025-04-03 11:07:27.837] [info]  [OverlayBridgeStore] updateIntendedOverlayPIDs [object Object]
[2025-04-03 11:07:32.849] [info]  [RunningGameStore] Running Games Changed [object Object]
[2025-04-03 11:07:32.850] [info]  [OverlayBridgeStore] updateIntendedOverlayPIDs [object Object]
[2025-04-03 11:08:02.900] [info]  [RunningGameStore] Running Games Changed [object Object]
[2025-04-03 11:08:02.902] [info]  [OverlayBridgeStore] updateIntendedOverlayPIDs [object Object]
[2025-04-03 11:08:22.959] [info]  [RunningGameStore] Running Games Changed [object Object]
[2025-04-03 11:08:22.962] [info]  [OverlayBridgeStore] updateIntendedOverlayPIDs [object Object]
[2025-04-03 11:09:18.109] [info]  [RunningGameStore] Running Games Changed [object Object]
[2025-04-03 11:09:18.115] [info]  [OverlayBridgeStore] updateIntendedOverlayPIDs [object Object]
[2025-04-03 11:09:27.803] [info]  [Routing/Utils] transitionTo - Transitioning to /channels/@me/660936899954737152
[2025-04-03 11:09:44.058] [info]  [MessageQueue] Queueing message to be sent LogId:775
[2025-04-03 11:09:44.059] [info]  [MessageQueue] Draining message from queue LogId:775 QueueLength: 0
[2025-04-03 11:09:44.060] [info]  [MessageQueue] Draining Message Queue with:  0
[2025-04-03 11:09:44.460] [info]  [MessageQueue] Finished draining message from queue LogId:775 QueueLength: 0
[2025-04-03 11:10:16.976] [info]  [MessageQueue] Queueing message to be sent LogId:7013
[2025-04-03 11:10:16.976] [info]  [MessageQueue] Draining message from queue LogId:7013 QueueLength: 0
[2025-04-03 11:10:16.977] [info]  [MessageQueue] Draining Message Queue with:  0
[2025-04-03 11:10:17.319] [info]  [MessageQueue] Finished draining message from queue LogId:7013 QueueLength: 0
[2025-04-03 11:10:25.341] [info]  [MessageQueue] Queueing message to be sent LogId:379
[2025-04-03 11:10:25.341] [info]  [MessageQueue] Draining message from queue LogId:379 QueueLength: 0
[2025-04-03 11:10:25.342] [info]  [MessageQueue] Draining Message Queue with:  0
[2025-04-03 11:10:25.614] [info]  [MessageQueue] Finished draining message from queue LogId:379 QueueLength: 0
[2025-04-03 11:10:29.748] [info]  [MessageQueue] Queueing message to be sent LogId:7066
[2025-04-03 11:10:29.748] [info]  [MessageQueue] Draining message from queue LogId:7066 QueueLength: 0
[2025-04-03 11:10:29.748] [info]  [MessageQueue] Draining Message Queue with:  0
[2025-04-03 11:10:30.029] [info]  [MessageQueue] Finished draining message from queue LogId:7066 QueueLength: 0
[2025-04-03 11:10:48.232] [info]  [RunningGameStore] Running Games Changed [object Object]
[2025-04-03 11:10:48.235] [info]  [OverlayBridgeStore] updateIntendedOverlayPIDs [object Object]
[2025-04-03 11:11:02.564] [info]  [MessageQueue] Queueing message to be sent LogId:7473
[2025-04-03 11:11:02.564] [info]  [MessageQueue] Draining message from queue LogId:7473 QueueLength: 0
[2025-04-03 11:11:02.564] [info]  [MessageQueue] Draining Message Queue with:  0
[2025-04-03 11:11:02.887] [info]  [MessageQueue] Finished draining message from queue LogId:7473 QueueLength: 0
[2025-04-03 11:11:18.227] [info]  [RunningGameStore] Running Games Changed [object Object]
[2025-04-03 11:11:18.230] [info]  [OverlayBridgeStore] updateIntendedOverlayPIDs [object Object]
[2025-04-03 11:11:53.335] [info]  [RunningGameStore] Running Games Changed [object Object]
[2025-04-03 11:11:53.339] [info]  [OverlayBridgeStore] updateIntendedOverlayPIDs [object Object]
[2025-04-03 11:12:33.458] [info]  [RunningGameStore] Running Games Changed [object Object]
[2025-04-03 11:12:33.460] [info]  [OverlayBridgeStore] updateIntendedOverlayPIDs [object Object]
[2025-04-03 11:13:01.145] [info]  [Routing/Utils] transitionTo - Transitioning to /channels/@me/660936899954737152
[2025-04-03 11:13:23.406] [info]  [MessageQueue] Queueing message to be sent LogId:181
[2025-04-03 11:13:23.406] [info]  [MessageQueue] Draining message from queue LogId:181 QueueLength: 0
[2025-04-03 11:13:23.407] [info]  [MessageQueue] Draining Message Queue with:  0
[2025-04-03 11:13:23.817] [info]  [MessageQueue] Finished draining message from queue LogId:181 QueueLength: 0
[2025-04-03 11:13:32.250] [info]  [MessageQueue] Queueing message to be sent LogId:2110
[2025-04-03 11:13:32.251] [info]  [MessageQueue] Draining message from queue LogId:2110 QueueLength: 0
[2025-04-03 11:13:32.251] [info]  [MessageQueue] Draining Message Queue with:  0
[2025-04-03 11:13:32.528] [info]  [MessageQueue] Finished draining message from queue LogId:2110 QueueLength: 0
[2025-04-03 11:13:43.189] [info]  [MessageQueue] Queueing message to be sent LogId:8829
[2025-04-03 11:13:43.189] [info]  [MessageQueue] Draining message from queue LogId:8829 QueueLength: 0
[2025-04-03 11:13:43.189] [info]  [MessageQueue] Draining Message Queue with:  0
[2025-04-03 11:13:43.573] [info]  [MessageQueue] Finished draining message from queue LogId:8829 QueueLength: 0
[2025-04-03 11:13:58.354] [info]  [MessageQueue] Queueing message to be sent LogId:9168
[2025-04-03 11:13:58.355] [info]  [MessageQueue] Draining message from queue LogId:9168 QueueLength: 0
[2025-04-03 11:13:58.355] [info]  [MessageQueue] Draining Message Queue with:  0
[2025-04-03 11:13:58.814] [info]  [MessageQueue] Finished draining message from queue LogId:9168 QueueLength: 0
[2025-04-03 11:14:09.050] [info]  [GatewaySocket] [CONNECT] wss://gateway-us-east1-b.discord.gg, encoding: etf, version: 9, compression: zstd-stream
[2025-04-03 11:14:09.241] [info]  [GatewaySocket] [CONNECTED] wss://gateway-us-east1-b.discord.gg/?encoding=etf&v=9&compress=zstd-stream in 191 ms
[2025-04-03 11:14:09.241] [info]  [GatewaySocket] [RESUME] resuming session 12b10a39a38ad61cd20db628487646ed, seq: 12907
[2025-04-03 11:14:09.406] [info]  [Flux] Dispatching CONNECTION_RESUMED
[2025-04-03 11:14:09.414] [info]  [GatewaySocket] [RESUMED] took 364ms, replayed 0 events, new seq: 12909
[2025-04-03 11:14:13.887] [info]  [discord_protos.discord_users.v1.FrecencyUserSettings] Scheduling save from markDirty
[2025-04-03 11:14:13.888] [info]  [discord_protos.discord_users.v1.FrecencyUserSettings] Persisting proto
[2025-04-03 11:14:17.997] [info]  [MessageQueue] Queueing message to be sent LogId:4677
[2025-04-03 11:14:17.998] [info]  [MessageQueue] Draining message from queue LogId:4677 QueueLength: 0
[2025-04-03 11:14:17.998] [info]  [MessageQueue] Draining Message Queue with:  0
[2025-04-03 11:14:18.371] [info]  [MessageQueue] Finished draining message from queue LogId:4677 QueueLength: 0
[2025-04-03 11:16:33.885] [info]  [RunningGameStore] Running Games Changed [object Object]
[2025-04-03 11:16:33.889] [info]  [OverlayBridgeStore] updateIntendedOverlayPIDs [object Object]
[2025-04-03 11:16:43.914] [info]  [RunningGameStore] Running Games Changed [object Object]
[2025-04-03 11:16:43.917] [info]  [OverlayBridgeStore] updateIntendedOverlayPIDs [object Object]
[2025-04-03 11:16:48.930] [info]  [RunningGameStore] Running Games Changed [object Object]
[2025-04-03 11:16:48.932] [info]  [OverlayBridgeStore] updateIntendedOverlayPIDs [object Object]
[2025-04-03 11:16:53.947] [info]  [RunningGameStore] Running Games Changed [object Object]
[2025-04-03 11:16:53.950] [info]  [OverlayBridgeStore] updateIntendedOverlayPIDs [object Object]
[2025-04-03 11:16:58.962] [info]  [RunningGameStore] Running Games Changed [object Object]
[2025-04-03 11:16:58.965] [info]  [OverlayBridgeStore] updateIntendedOverlayPIDs [object Object]
[2025-04-03 11:17:03.981] [info]  [RunningGameStore] Running Games Changed [object Object]
[2025-04-03 11:17:03.984] [info]  [OverlayBridgeStore] updateIntendedOverlayPIDs [object Object]
[2025-04-03 11:19:51.783] [info]  [CloudUpload.tsx] Requesting upload url for upload194
[2025-04-03 11:19:52.020] [info]  [CloudUpload.tsx] Uploading upload194
[2025-04-03 11:19:53.832] [info]  [CloudUpload.tsx] Upload complete for upload194
[2025-04-03 11:22:12.901] [error] ResizeObserver loop completed with undelivered notifications.
[2025-04-03 11:22:28.427] [error] ResizeObserver loop completed with undelivered notifications.
[2025-04-03 11:22:36.721] [error] ResizeObserver loop completed with undelivered notifications.
[2025-04-03 11:23:30.175] [info]  [CloudUploaderBase.tsx] setUploadingTextForUI - total content: 1965090 bytes and 1 attachments for Uploader196
[2025-04-03 11:23:30.191] [error] ResizeObserver loop completed with undelivered notifications.
[2025-04-03 11:23:31.124] [info]  [UploaderBase.tsx] _handleComplete for Uploader196
[2025-04-03 11:24:04.707] [info]  [RunningGameStore] Running Games Changed [object Object]
[2025-04-03 11:24:04.709] [info]  [OverlayBridgeStore] updateIntendedOverlayPIDs [object Object]
[2025-04-03 11:28:25.370] [info]  [RunningGameStore] Running Games Changed [object Object]
[2025-04-03 11:28:25.374] [info]  [OverlayBridgeStore] updateIntendedOverlayPIDs [object Object]
[2025-04-03 11:28:35.402] [info]  [RunningGameStore] Running Games Changed [object Object]
[2025-04-03 11:28:35.404] [info]  [OverlayBridgeStore] updateIntendedOverlayPIDs [object Object]
[2025-04-03 11:28:40.417] [info]  [RunningGameStore] Running Games Changed [object Object]
[2025-04-03 11:28:40.420] [info]  [OverlayBridgeStore] updateIntendedOverlayPIDs [object Object]
[2025-04-03 11:35:51.597] [info]  [RunningGameStore] Running Games Changed [object Object]
[2025-04-03 11:35:51.601] [info]  [OverlayBridgeStore] updateIntendedOverlayPIDs [object Object]
[2025-04-03 11:36:01.624] [info]  [RunningGameStore] Running Games Changed [object Object]
[2025-04-03 11:36:01.626] [info]  [OverlayBridgeStore] updateIntendedOverlayPIDs [object Object]
[2025-04-03 11:36:26.694] [info]  [RunningGameStore] Running Games Changed [object Object]
[2025-04-03 11:36:26.696] [info]  [OverlayBridgeStore] updateIntendedOverlayPIDs [object Object]
[2025-04-03 11:41:09.744] [info]  [GatewaySocket] [CONNECT] wss://gateway-us-east1-b.discord.gg, encoding: etf, version: 9, compression: zstd-stream
[2025-04-03 11:41:09.931] [info]  [GatewaySocket] [CONNECTED] wss://gateway-us-east1-b.discord.gg/?encoding=etf&v=9&compress=zstd-stream in 187 ms
[2025-04-03 11:41:09.932] [info]  [GatewaySocket] [RESUME] resuming session 12b10a39a38ad61cd20db628487646ed, seq: 15308
[2025-04-03 11:41:10.101] [info]  [Flux] Dispatching CONNECTION_RESUMED
[2025-04-03 11:41:10.108] [info]  [GatewaySocket] [RESUMED] took 365ms, replayed 0 events, new seq: 15309
[2025-04-03 12:02:05.944] [info]  DiscordSplash.signalReady
[2025-04-03 12:02:06.002] [info]  DiscordSplash.onStateUpdate: {"status":"checking-for-updates"}
[2025-04-03 12:02:06.004] [info]  Splash.onStateUpdate: {"status":"checking-for-updates"}
[2025-04-03 12:02:06.691] [info]  DiscordSplash.onStateUpdate: {"status":"launching"}
[2025-04-03 12:02:06.693] [info]  Splash.onStateUpdate: {"status":"launching"}
[2025-04-03 12:02:06.944] [info]  Splash.updateCountdownSeconds: undefined
[2025-04-03 12:02:07.944] [info]  Splash.updateCountdownSeconds: undefined
[2025-04-03 12:02:08.074] [info]  [FAST CONNECT] wss://gateway.discord.gg/?encoding=etf&v=9&compress=zstd-stream, encoding: etf, version: 9
[2025-04-03 12:02:08.657] [info]  Initializing voice engine with audio subsystem: standard
[2025-04-03 12:02:09.005] [info]  [default] [BUILD INFO] Release Channel: stable, Build Number: 385240, Version Hash: 1d0552a8d79b4983afe536958b5f0bf815b512de
[2025-04-03 12:02:09.395] [info]  [default] [NATIVE INFO] host 0.0.90, modules: discord_desktop_core: 1, discord_erlpack: 1, discord_spellcheck: 1, discord_utils: 1, discord_voice: 1, discord_zstd: 1, discord_krisp: 1, discord_game_utils: 1, discord_rpc: 1, build: null
[2025-04-03 12:02:10.255] [error] [Spellchecker] sh is not a valid locale.
[2025-04-03 12:02:10.333] [info]  [FAST CONNECT] connected in 2246ms
[2025-04-03 12:02:10.509] [info]  [Spellchecker] Switching to en-US (available)
[2025-04-03 12:02:10.976] [warn]  [CloudSyncUtils] CloudSync is not supported on this platform
[2025-04-03 12:02:11.360] [info]  [GatewaySocket] [CONNECT] wss://gateway.discord.gg, encoding: etf, version: 9, compression: zstd-stream
[2025-04-03 12:02:11.360] [info]  [GatewaySocket] [FAST CONNECT] successfully took over websocket, state: [object Object]
[2025-04-03 12:02:11.361] [info]  [GatewaySocket] [CONNECTED] wss://gateway.discord.gg/?encoding=etf&v=9&compress=zstd-stream in 1 ms
[2025-04-03 12:02:11.408] [info]  [RPCServer:WSS] Starting on 6463
[2025-04-03 12:02:11.414] [info]  [libdiscore] The answer for life the universe and everything is: 42
[2025-04-03 12:02:11.487] [info]  [RPCServer:IPC] Starting on /run/user/1000/discord-ipc-0
[2025-04-03 12:02:12.922] [info]  [GatewaySocket] [READY] took 1563ms, as 6065cd2ce8d81afb5363ae598547571e
[2025-04-03 12:02:13.072] [info]  [Flux] Dispatching CONNECTION_OPEN
